left_identity,right_identity,left_index,right_index,label,split
Yashwant_Sinha,Yashwant_Sinha,6,4,1,train
Mark_Heller,Mark_Heller,2,1,1,train
Abdullah_Gul,Abdullah_Gul,18,8,1,train
Christian_Bale,Angela_Bassett,1,1,0,train
George_Galloway,Cherie_Blair,3,3,0,train
Ahmad_Jbarah,Dyab_Abou_Jahjah,1,1,0,train
Irwan_Fadzi_Idris,Rosny_Desroches,1,1,0,train
Owen_Nolan,Hitoshi_Tanaka,1,1,0,train
Victor_Kraatz,Penelope_Taylor,1,1,0,train
Charles_Tannok,Fernando_Gonzalez,1,2,0,train
Glen_Sather,Nathan_Smith,1,1,0,train
Kristin_Davis,Jennifer_Tilly,3,1,0,train
Irina_Yatchenko,Oscar_Elias_Biscet,1,2,0,train
Robert_Ehrlich,Ronald_White,2,1,0,train
Michael_Stark,Anita_DeFrantz,1,1,0,train
Shaun_Rusling,Keith_Tyson,1,1,0,train
Jerry_Jones,Donna_Shalala,1,1,0,train
Mitzi_Gaynor,Surakait_Sathirathai,1,2,0,train
Junichiro_Koizumi,Noah_Wyle,59,3,0,train
Hana_Urushima,Fabian_Vargas,1,1,0,train
Helio_Rubens_Garcia,Jim_Greenwood,1,1,0,train
Bertrand_Bonello,Joe_Finley,1,1,0,train
Bob_Colvin,Barry_Ford,1,1,0,train
James_Roberts,William_Pryor_Jr,1,1,0,train
Micky_Arison,Rick_Santorum,1,2,0,train
Teri_Garr,John_Coomber,1,1,0,train
Raja_Qureshi,Rick_Santorum,1,1,0,train
Doug_Racine,Leticia_Dolera,1,1,0,train
Daniele_Bergamin,Steve_Kerr,1,1,0,train
Coleen_Rowley,Jason_Vale,1,1,0,train
Mike_Matheny,Paul_Kariya,1,1,0,train
Robert_De_Niro,Scott_Wittman,6,1,0,train
Maurice_Strong,Mike_Tice,1,1,0,train
Juergen_Chrobog,Wilma_McNabb,1,1,0,train
Ahmed_Chalabi,Andrea_Bocelli,5,1,0,train
Allison_Janney,Franz_Fischler,1,3,0,train
Juan_Francisco_Palencia,Hunter_Kemper,1,1,0,train
Skip_Prosser,Prince_Rainier_III,1,1,0,train
Jessica_Alba,Mary_Elizabeth_Mastrantonio,1,1,0,train
Robert_F_Kennedy_Jr,Maria_Burks,1,1,0,train
Khaled_Sawalhi,Bob_Dole,1,2,0,train
Jose_Carreras,Pervez_Musharraf,1,2,0,train
Karen_Mok,Larry_Harris,1,1,0,train
Shane_Reynolds,Daisy_Fuentes,1,1,0,train
Madeleine_Albright,Mike_Sherman,3,1,0,train
Christian_Malcolm,Megan_Mullally,1,3,0,train
Jennie_Garth,Jan_Ullrich,1,6,0,train
Sandra_Bullock,Joe_Paterno,4,1,0,train
Bill_Readdy,Larry_Coker,1,3,0,train
Fran_Drescher,Agnelo_Queiroz,1,1,0,train
Charles_Mathews,Phillip_Seymor_Hoffmann,1,1,0,train
Hubie_Brown,Joe_Darrell,1,1,0,train
Vladimir_Golovlyov,Robin_Wright_Penn,1,1,0,train
Thalia,Dennis_Hastert,1,4,0,train
Ali_Adbul_Karim_Madani,Mark_Foley,1,1,0,train
Mehdi_Baala,Chin-Feng_Chen,1,1,0,train
Scott_Dickson,Michael_Winterbottom,1,2,0,train
John_White,John_Snow,1,11,0,train
Jennifer_Thompson,Karl-Heinz_Rummenigge,1,1,0,train
Mahima_Chaudhari,Bertie_Ahern,1,4,0,train
Ted_Maher,Irina_Yatchenko,1,1,0,train
Christina_Aguilera,Brett_Hawke,1,1,0,train
Svend_Robinson,Vince_Gill,1,2,0,train
Scott_Hoch,Pierre_Pettigrew,1,2,0,train
Nicolas_Escude,Antonio_Elias_Saca,2,1,0,train
Cristina_Fernandez,Marwan_Barghouthi,2,2,0,train
Ron_Lantz,Boris_Henry,1,1,0,train
Sheila_Fraser,Mohammed_Al_Hindi,1,1,0,train
Svend_Aage_Jensby,Dai_Bachtiar,1,2,0,train
Carlos_Juarez,Solomon_Passy,1,1,0,train
Nina_Pecari,Gustavo_Kuerten,1,3,0,train
Millicent_Martin,Matt_Anderson,1,1,0,train
Kara_Lynn_Joyce,Amanda_Coetzer,1,2,0,train
Steve_Waugh,Colin_Farrell,2,6,0,train
Marco_Archer_Cardoso_Moreira,Paulina_Rodriguez_Davila,1,1,0,train
Wolfgang_Clement,Bill_Gates,1,3,0,train
Kathleen_Kennedy_Townsend,Juliette_Lewis,3,1,0,train
Alex_Corretja,Pete_Beaudrault,1,1,0,train
Astrid_Betancourt,Carlos_Fasciolo,1,1,0,train
Dick_Cheney,Giancarlo_Fisichella,9,1,0,train
Alanna_Ubach,Arif_Mardin,1,1,0,train
David_Provost,William_Macy,1,3,0,train
George_Roy_Hill,William_Morrow,2,1,0,train
Dora_Bakoyianni,Amy_Brenneman,1,1,0,train
Boris_Henry,Leandro_Garcia,1,1,0,train
Brian_Pavlich,Khalid_Qazi,1,1,0,train
Bob_Cantrell,Nate_Blackwell,1,1,0,train
Roberto_Benigni,Yasushi_Chimura,2,1,0,train
John_Daly_Jr,Angel_Lockward,1,1,0,train
Mariano_Zabaleta,Lesley_McCulloch,1,2,0,train
Andrew_Bernard,Scott_Weiland,1,1,0,train
Samira_Makhmalbaf,Oliver_Stone,1,1,0,train
Paul_Wals,Hideki_Matsui,1,1,0,train
Bill_King,Grady_Irvin_Jr,1,1,0,train
Richard_Hamilton,Bill_Self,1,1,0,train
Max_von_Sydow,Garry_Trudeau,1,2,0,train
Sun_Myung_Moon,Bing_Crosby,1,1,0,train
Mohammad_Khatami,Zeljko_Rebraca,4,1,0,train
Noel_Forgeard,Wallace_Capel,1,1,0,train
Tom_McClintock,Paige_Fitzgerald,1,1,0,train
William_Joppy,George_Galloway,1,2,0,train
Rohinton_Mistry,Anne_Donovan,1,1,0,train
Dot_Helms,Cristina_Torrens_Valero,1,1,0,train
Hank_Stram,Herbie_Hancock,1,1,0,train
Mike_Miller,Colin_Prescot,2,1,0,train
Fred_Rogers,Sam_Torrance,1,3,0,train
Juan_Ignacio_Chela,Billy_Crystal,2,1,0,train
Paul_Hogan,Ernesto_Zedillo,2,1,0,train
Martha_Martinez_Flores,Laura_Gobai,1,1,0,train
Hugh_Jessiman,Timothy_Wirth,1,1,0,train
Latrell_Sprewell,John_Jones,1,1,0,train
Raaf_Schefter,Sultan_Qaboos,1,1,0,train
Robert_Kipkoech_Cheruiyot,Kay_Behrensmeyer,1,1,0,train
Stuart_Knoll,Bart_Hendricks,1,1,0,train
Luis_Ernesto_Derbez_Bautista,Guillermo_Canas,3,1,0,train
Bill_Nelson,Bob_Bowlsby,1,1,0,train
Patricia_Garone,Charles_Chandler_IV,1,1,0,train
Roberto_Benigni,Kieran_Culkin,2,1,0,train
Vince_Dooley,Erwin_Mapasseng,1,1,0,train
Abner_Martinez,Fred_Rogers,1,1,0,train
James_Brosnahan,Sam_Torrance,1,2,0,train
Freda_Black,Ulrich_Kueperkoch,1,1,0,train
Anna_Nicole_Smith,Rodolfo_Abalos,1,1,0,train
Roy_Moore,Jennifer_Renee_Short,3,1,0,train
Jerry_Colangelo,James_Phelps,1,1,0,train
Rupert_Murdoch,Liu_Xiaoqing,2,1,0,train
Lima_Azimi,Eric_Bana,1,1,0,train
Bryan_Chui,Michael_J_Fox,1,1,0,train
Darren_Clarke,Matt_Roney,2,1,0,train
Christopher_Russell,Nona_Gaye,1,1,0,train
Chris_Simon,Ralf_Schumacher,1,5,0,train
Mario_Alfaro-Lopez,Hoda_Asfor,1,1,0,train
John_Kerr,Keith_Foulke,1,1,0,train
Roberta_Combs,James_Gibson,1,1,0,train
Masao_Azuma,Robert_De_Niro,1,6,0,train
Ray_Morrough,Mary_Carey,1,3,0,train
Laurent_Woulzy,Mario_Dumont,1,2,0,train
Estelle_Morris,Rhett_Warrener,1,1,0,train
Jayson_Williams,Joseph_Kabila,3,1,0,train
Jamie_King,Michael_Lopez-Alegria,1,1,0,train
Heather_Locklear,Anton_Balasingham,1,1,0,train
Shaun_Pollock,Richard_Naughton,1,1,0,train
Patty_Sheehan,Guy_Verhofstadt,1,1,0,train
Bijan_Darvish,James_Dingemans,3,1,0,train
John_McEnroe,Dale_Earnhardt,1,1,0,train
Mark_Rosenbaum,Bernard_Ebbers,1,1,0,train
Paul_Henderson,Mikhail_Shvydkoi,1,1,0,train
John_Warner,Sue_Johnston,2,1,0,train
Robert_Towne,Angie_Martinez,1,1,0,train
Tex_Ritter,Colleen_Donovan,1,1,0,train
Roger_Etchegaray,Pele,1,1,0,train
William_Donaldson,Henry_Kissinger,5,1,0,train
Jeffrey_Scott_Postell,Rio_Ferdinand,1,1,0,train
Frank_Stallone,Jason_Priestley,2,1,0,train
Chyung_Dai-chul,Lonnie_Donegan,1,1,0,train
Jerry_Jones,Phillip_Fulmer,1,1,0,train
Hunter_Bates,Rafidah_Aziz,1,1,0,train
Claudia_Cardinale,Luiz_Felipe_Scolari,1,1,0,train
Ambrose_Lee,Saeb_Erekat,1,2,0,train
Yusuf_Misbac,Juliette_Binoche,1,1,0,train
Dinah_Turner,Sean_Penn,1,1,0,train
Randall_Tobias,Carlos_Arroyo,1,1,0,train
Tom_Watson,Deniz_Baykal,1,1,0,train
George_Bovell,Quincy_Jones,1,1,0,train
Tina_Andrews,Charles_Mathews,1,2,0,train
Rick_Stansbury,Solomon_Passy,1,1,0,train
Juan_Francisco_Palencia,Paul_Krueger,1,1,0,train
Ken_Balk,Alexandra_Spann,1,1,0,train
Leander_Paes,Bryce_Carmine,1,1,0,train
Peter_Ueberroth,Atsushi_Sato,1,1,0,train
George_Maxwell_Richards,Irina_Framtsova,1,1,0,train
Matthias_Sammer,Haydar_Aliyev,1,1,0,train
Julian_Battle,Kim_Hong-up,1,1,0,train
Liu_Ye,Francisco_Urenda,1,1,0,train
Vadim_Devyatovskiy,Diane_Lane,1,1,0,train
Martin_Boryczewski,Rohman_al-Ghozi,1,1,0,train
Iain_Anderson,Buzz_Hargrove,1,1,0,train
Kelly_Santos,Andrew_Wetzler,1,1,0,train
Erin_Hershey_Presley,Scott_Peterson,1,4,0,train
Lina_Krasnoroutskaya,Chris_Simon,2,1,0,train
David_Dorfman,Khatol_Mohammad_Zai,1,1,0,train
Maria_Shkolnikova,Bill_OReilly,1,1,0,train
Lucio_Angulo,Ryan_Newman,1,1,0,train
Ashlea_Talbot,Young_Kim,1,1,0,train
Leonard_Schrank,Jessica_Lynch,1,2,0,train
Lee_Baca,Raaf_Schefter,1,1,0,train
Paul_Luvera,James_Mathis,1,1,0,train
Felipe_De_Borbon,Josh_Evans,1,1,0,train
Angie_Arzola,Steffi_Graf,1,5,0,train
Richard_Carl,Stephen_Silas,1,1,0,train
Isabela_Moraes,Maria_Guida,1,1,0,train
Gregg_Berhalter,Uri_Lopolianski,1,1,0,train
Peggy_McGuinness,James_Cunningham,1,3,0,train
John_Kerr,Chan_Gailey,1,3,0,train
Rustu_Recber,Terunobu_Maeda,1,1,0,train
Missy_Crider,Jim_Harrick,1,2,0,train
Dalai_Lama,Shingo_Katayama,2,1,0,train
Sara_Elisabeth_Ahmad,Fidel_Castro,1,18,0,train
Joe_Dumars,Dwayne_Williams,1,1,0,train
Stella_Keitel,Anders_Fogh_Rasmussen,1,3,0,train
Assad_Ahmadi,Valerie_Thwaites,1,1,0,train
Jason_Petty,Irfan_Ahmed,1,1,0,train
Kevin_Borseth,Tony_Stewart,1,3,0,train
Martin_Bandier,Val_Ackerman,1,1,0,train
Carlos_Savedra,Heizo_Takenaka,1,8,0,train
Jorge_Quiroga,Enrik_Vendt,1,1,0,train
Ali_Khamenei,Filip_De_Winter,3,1,0,train
George_Roy_Hill,Paddy_Torsney,2,1,0,train
Dai_Chul_Chyung,Michael_Donovan,1,1,0,train
Carlos_Menem,Ricardo_Lopez_Murphy,21,2,0,train
Buck_Rodgers,Donald_Rumsfeld,1,45,0,train
Luis_Ernesto_Derbez_Bautista,Natalie_Juniardi,3,1,0,train
Juan_Carlos_Ferrero,Nancy_Sinatra,8,2,0,train
Prince_Felipe,Andy_Lau,1,1,0,train
Scott_McNealy,Joey_Harrington,1,1,0,train
Suk_Chung_Hong,Andrew_Firestone,1,1,0,train
Liane_Janda,Lauren_Killian,1,1,0,train
Jan_Paul_Miller,Dan_Snyder,1,1,0,train
Nick_Rimando,Jon_Voight,1,3,0,train
Amanda_Beard,Cyndi_Thompson,2,2,0,train
Jeanette_Stauffer,James_Coburn,1,1,0,train
Natalia_Dmitrieva,Maggie_Smith,1,1,0,train
Derian_Hatcher,Mohammed_Abu_Sharia,1,1,0,train
Giovanny_Cordoba,Lina_Krasnoroutskaya,1,1,0,train
Elliott_Mincberg,Michelle_Yeoh,1,5,0,train
Marwan_Barghouthi,Stefan_Holm,2,1,0,train
Chuck_Yeager,Bobby_Jackson,2,1,0,train
Sharon_Osbourne,Lutz_Freitag,2,1,0,train
Nicolas_Kiefer,Pio_Laghi,1,1,0,train
William_Hyde,Pat_Summerall,1,1,0,train
Ray_Nagin,Brian_Clemens,2,1,0,train
Makiya_Ali_Hassan,Ben_Wallace,1,1,0,train
Janica_Kostelic,Hama_Arba_Diallo,1,1,0,train
Andrew_Bernard,Habib_Rizieq,1,4,0,train
Lorne_Michaels,Lisa_Ling,1,2,0,train
Connie_Freydell,Isabella_Rossellini,1,2,0,train
Christopher_Patten,Paul_Brandt,1,1,0,train
David_Arquette,Skip_Prosser,1,1,0,train
Rolf_Zimmermann,Michael_Smith_Foster,1,1,0,train
Debra_Brown,Michael_Stark,1,1,0,train
Agnes_Bruckner,Charlotte_Rampling,1,2,0,train
Bernard_Siegel,Juljia_Vysotskij,1,1,0,train
Alfredo_Pena,Francis_Crick,1,1,0,train
Donald_Trump,Hamid_Reza_Asefi,1,1,0,train
Din_Samsudin,Jesus_Cardenal,1,1,0,train
Zach_Safrin,Leonard_Hamilton,1,2,0,train
Ai_Sugiyama,Jesus_Cardenal,2,1,0,train
Serge_Klarsfeld,Frederick_Madden,1,1,0,train
Raf_Vallone,Svend_Aage_Jensby,1,1,0,train
Candice_Bergen,George_Maxwell_Richards,2,1,0,train
Johnny_Benson,Eric_Wedge,1,1,0,train
Danny_Green,Christian_Gimenez,1,1,0,train
Pedro_Martinez,Larenz_Tate,1,1,0,train
Bernard_Siegel,Vladimir_Golovlyov,1,1,0,train
James_Baker,Tiago_Splitter,1,1,0,train
Julie_Goodenough,Michael_Jasny,1,1,0,train
Kong_Quan,Laurie_Pirtle,1,1,0,train
Jennifer_Renee_Short,Brett_Hull,1,1,0,train
Jan_Pronk,Mae_Jemison,1,1,0,train
Jennifer_Capriati,Judy_Dean,11,1,0,train
Justine_Henin,Anastasia_Kelesidou,1,1,0,train
Yasushi_Chimura,Rachel_Roy,1,1,0,train
Arantxa_Sanchez-Vicario,Carlos_Ghosn,1,1,0,train
Harry_Belafonte,Paul_Cerjan,1,1,0,train
Norah_Jones,Raul_Rivero,12,1,0,train
Terry_Gilliam,Hilda_Fortune,1,1,0,train
Russ_Ortiz,Laura_Elena_Harring,1,1,0,train
Aaron_Sorkin,Britney_Spears,2,10,0,train
Yory_Boy_Campas,Shingo_Suetsugu,1,1,0,train
Noel_Niell,Lawrence_Vito,1,1,0,train
Manuel_Llorente,Teresa_Heinz_Kerry,1,1,0,train
John_Madden,Roseanne_Barr,1,1,0,train
Brooke_Adams,Darren_Clarke,1,1,0,train
Leonard_Glick,Bartosz_Kizierowski,1,1,0,train
Terrence_Kiel,Mohammed_Al_Hindi,1,1,0,train
Hama_Arba_Diallo,Alfonso_Soriano,1,1,0,train
Tiger_Woods,Vladimir_Ustinov,20,1,0,train
Esther_Macklin,Bob_Dole,1,2,0,train
Jason_Bentley,Princess_Anne,1,2,0,train
Polona_Bas,Anthony_Rackauckas,1,1,0,train
JJ_Redick,Kenny_Brack,2,1,0,train
Anthony_Rackauckas,Emanuel_Ginobili,1,4,0,train
Natanaela_Barnova,Gary_Leon_Ridgway,1,1,0,train
John_Snow,Mark_Kelly,14,1,0,train
Hunter_Bates,Thomas_Enqvist,1,1,0,train
Marisol_Martinez_Sambran,James_McMahon,1,1,0,train
Carolina_Kluft,Quincy_Jones,2,1,0,train
Stockard_Channing,Abner_Martinez,3,1,0,train
Andy_Garcia,Tom_Ridge,1,5,0,train
Paulo_Cesar_Pinheiro,Alberto_Ruiz_Gallardon,1,1,0,train
Michael_Peat,Jason_Jennings,1,2,0,train
Nicanor_Duarte_Frutos,John_Moxley,5,1,0,train
Pat_Riley,Martin_Scorsese,1,2,0,train
Craig_Wilson,Gholamreza_Aghazadeh,1,1,0,train
Donald_Regan,Peter_Schultz,1,1,0,train
Dariusz_Michalczewski,Jeffrey_Ashby,1,1,0,train
Irv_Nathan,Sharon_Osbourne,1,2,0,train
Dot_Helms,Nastassia_Kinski,1,1,0,train
Ray_Nagin,Robert_Beck,2,1,0,train
Vladimiro_Montesinos,John_Gruden,3,1,0,train
Shinzo_Abe,Asa_Hutchinson,1,1,0,train
Harald_Ringstorff,Taufik_Hidayat,1,3,0,train
Wei_Wu,Saied_Hadi_al_Mudarissi,1,1,0,train
Julie_Goodenough,Sally_Kirkland,1,1,0,train
Yoo_Jay-Kun,Esther_Macklin,1,1,0,train
Eva_Herzigova,Jennie_Garth,1,1,0,train
Kaisser_Bazan,Prince_Naruhito,1,2,0,train
Hector_Babenco,Art_Lopez,3,1,0,train
Diane_Lane,Buddy_Ryan,1,1,0,train
Anthony_Carter,Pat_Summerall,1,1,0,train
LeBron_James,Bill_Frist,5,3,0,train
Chita_Rivera,William_Nessen,1,1,0,train
Arnold_Scott,Jolanta_Kwasniewski,1,2,0,train
Tommy_Amaker,Stephen_Friedman,1,1,0,train
Rani_Mukherjee,JT_Snow,1,1,0,train
Robert_Blackwill,Jean_Charest,2,9,0,train
Hanan_Ashrawi,Brian_Gregory,1,1,0,train
Bryan_Murray,Suzanne_Gaudet,1,1,0,train
Vladimiro_Montesinos,Steve_Wariner,1,1,0,train
Rosie_Perez,Johnny_Unitas,1,2,0,train
Manuel_Rosendo,Conan_OBrien,1,4,0,train
Scott_Wittman,Omar_Sharif,1,2,0,train
Brett_Hull,Michael_Pfleger,1,1,0,train
Jeff_George,Mark_Mulder,1,1,0,train
Rolf_Eckrodt,Frank_Stallone,2,1,0,train
Maria_Shkolnikova,Danny_Ainge,1,1,0,train
Junko_Tabei,Gary_Bergeron,1,2,0,train
Chuck_Eidson,Jesus_Cardenal,1,1,0,train
Mitsou_Gelinas,Peter_Mackay,1,1,0,train
Alan_Ball,Lance_Armstrong,2,15,0,train
Marc_Anthony,Ari_Bousbib,1,1,0,train
Bixente_LIzarazu,Jennifer_Aniston,1,3,0,train
Norodom_Chakrapong,Kevin_Satterfield,1,1,0,train
Kevin_Satterfield,Mauricio_Pochetino,1,1,0,train
Ahmet_Demir,Kay_Behrensmeyer,1,1,0,train
Lance_Armstrong,Eva_Marie_Saint,17,1,0,train
Slobodan_Milosevic,Steve_Avery,4,1,0,train
Kevin_Gil,Teresa_Worbis,1,1,0,train
Rosemarie_Stack,Ted_Turner,1,1,0,train
Charlton_Heston,Thomas_Wyman,1,2,0,train
Barzan_al-Tikriti,Donald_Trump,1,1,0,train
Teresa_Williams,Leslie_Ann_Woodward,1,1,0,train
Matthias_Sammer,Laurence_Tribe,1,1,0,train
Ben_Wallace,John_Warner,1,1,0,train
Gideon_Yago,Ed_Smart,1,1,0,train
Kate_Capshaw,Horst_Koehler,2,3,0,train
Alexander_Payne,Sean_Patrick_OMalley,1,3,0,train
Gideon_Yago,Stephen_Daldry,1,1,0,train
Pauline_Phillips,Mark_Hamister,1,1,0,train
Tab_Turner,Frank_Abagnale_Jr,1,1,0,train
Edward_Seaga,Hiroyuki_Yoshino,1,1,0,train
Brian_Van_Dusen,Eugene_Melnyk,1,1,0,train
Hee-Won_Han,Robert_Pollack,2,1,0,train
Kenneth_Bowersox,Fiona_Milne,1,1,0,train
Katrin_Susi,Inga_Hall,1,1,0,train
Nelson_Acosta,Lili_Taylor,1,2,0,train
Steve_Mariucci,Mohamed_ElBaradei,2,1,0,train
Silvia_Farina_Elia,Alexis_Dennisoff,2,1,0,train
Angelina_Jolie,Parthiv_Patel,2,1,0,train
Kim_Su_Nam,Carroll_Weimer,1,1,0,train
Akmal_Taher,Francisco_Santos,1,1,0,train
Eric_Hinske,Larry_Greene,1,1,0,train
Masao_Azuma,Christian_Von_Wernich,1,1,0,train
Paul_Wals,David_Heymann,1,1,0,train
Paul_Pierce,Richard_Rodriguez,1,1,0,train
James_Franco,John_Abizaid,1,9,0,train
Jorge_Moreno,Donald_Anderson,1,1,0,train
Daniela_Hantuchova,Mahmoud_Al_Zhar,2,1,0,train
Timothy_Coughlin,Aron_Ralston,1,2,0,train
Ken_Watanabe,Efrain_Rios_Montt,1,1,0,train
Martin_Luther_King_III,Jorge_Quiroga,1,1,0,train
Juan_Fernandez,Andrew_Wetzler,1,1,0,train
Carlos_Paternina,Tim_Lobinger,1,1,0,train
Bob_Ferguson,Ludwig_Ovalle,1,1,0,train
Prince_William,Max_Mayfield,1,1,0,train
Earl_Counter,Bob_Melvin,1,1,0,train
Richard_Barry,Alicia_Hollowell,1,1,0,train
Juergen_Schrempp,Phil_Bennett,1,1,0,train
Adam_Sandler,Donnie_Brennan,1,1,0,train
William_Martin,Bill_Carmody,1,1,0,train
Gwyneth_Paltrow,Robert_Kocharian,5,1,0,train
Abdul_Majeed_Shobokshi,Donald_Carty,1,1,0,train
Claudio_Abbado,Stellan_Skarsgard,1,2,0,train
Mark_Cuban,Roland_Koch,2,1,0,train
Kristanna_Loken,Joseph_Estrada,2,4,0,train
Peter_Chan,John_Malkovich,1,2,0,train
Leslie_Ann_Woodward,Scott_Hamilton,1,1,0,train
Li_Ruihuan,Hipolito_Mejia,1,3,0,train
Tubby_Smith,Brandon_Webb,3,1,0,train
Kosuke_Kitajima,Hilary_Duff,2,2,0,train
Chris_Terry,Geoffrey_Davis,1,1,0,train
Valerie_Thwaites,Gavyn_Arthur,1,1,0,train
Gore_Vidal,Jim_OBrien,1,2,0,train
Vanessa_Laine,Warren_Granados,1,1,0,train
Michael_Stark,Mona_Locke,1,1,0,train
Elizabeth_Hurley,Giovanny_Cordoba,5,1,0,train
Patrick_Roy,Ramon_Cardenas,1,1,0,train
Rebecca_Romijn-Stamos,Jose_Vicente_Rangel,4,1,0,train
Mike_Miller,Yoon_Won-Sik,2,1,0,train
Steffi_Graf,Dick_Smothers,3,1,0,train
Surakait_Sathirathai,Juan_Valencia_Osorio,2,2,0,train
Tamika_Catchings,Nathirah_Hussein,1,1,0,train
Ben_Chandler,John_Brady,1,2,0,train
Daniel_Patrick_Moynihan,George_Ryan,1,3,0,train
Jessica_Brungo,Mario_Alfaro-Lopez,1,1,0,train
Linn_Thornton,OJ_Simpson,1,2,0,train
Claude_Jorda,Abdullah_al-Attiyah,1,2,0,train
Ismail_Merchant,Todd_Reid,2,1,0,train
Christopher_Patten,Camryn_Manheim,1,1,0,train
Chen_Liang_Yu,Paddy_Torsney,1,1,0,train
Martin_Boryczewski,Nancy_Sinatra,1,2,0,train
Noel_Niell,Curtis_Strange,1,1,0,train
Ron_Lantz,Ramon_Ponce_de_Leon,1,1,0,train
Sofia_Milos,Robinson_Stevenin,1,2,0,train
Lawrence_Vito,Steve_Cutler,1,1,0,train
Robert_Lee_Yates_Jr,Bob_Menendez,1,1,0,train
Chris_Cornell,Barry_Hinson,1,1,0,train
Bill_Lerach,Claire_De_Gryse,1,1,0,train
Maha_Habib,Robin_Williams,1,1,0,train
Suzanne_Gaudet,James_Hill,1,1,0,train
Judy_Locy,Christian_Von_Wernich,1,1,0,train
Noer_Muis,Bob_Menendez,1,1,0,train
Kamal_Kharrazi,Alex_Sink,3,3,0,train
Mary_Maddux,Ron_Zook,1,1,0,train
Ted_Christopher,Nina_Pecari,1,1,0,train
Tatiana_Gratcheva,Alfredo_Pena,1,1,0,train
Asif_Ali_Zardari,Bobby_Goldwater,1,2,0,train
Steve_Ballmer,Zhang_Yimou,1,1,0,train
Rachel_Wheatley,Laszlo_Kovacs,1,1,0,train
Jason_White,Jose_Jose,1,1,0,train
Sergio_Castellitto,Paul_Reiser,1,1,0,train
Dai_Bachtiar,Douglas_Paal,2,1,0,train
Hank_McKinnell,Pierre_Pettigrew,1,1,0,train
Choi_Sung-hong,Wendell_Bryant,2,1,0,train
McGuire_Gibson,Frank_Zappa,1,1,0,train
Peter_Camejo,Anthony_Ervin,1,1,0,train
Abdullah,Carlos_Salinas,1,1,0,train
Maria_Callas,Peter_Gabriel,1,1,0,train
Amy_Yasbeck,Vytas_Danelius,1,1,0,train
Azmi_Bishara,John_Bolton,1,9,0,train
Munir_Akram,Andy_Hebb,2,1,0,train
Danny_Green,Norio_Ohga,1,1,0,train
Kevin_Borseth,Armando_Avila_Panchame,1,1,0,train
Richard_Shelby,Jaime_Orti,1,1,0,train
Emanuel_Ginobili,Liam_Neeson,1,1,0,train
Mark_Cuban,Peter_Gabriel,1,1,0,train
Hilmi_Ozkok,Winona_Ryder,2,3,0,train
Roland_Koch,Debbie_Reynolds,1,2,0,train
Steve_Nash,Robert_Hyatt,2,1,0,train
Steve_Peace,Hamid_Reza_Asefi,1,1,0,train
Jana_Pittman,Zarai_Toledo,1,2,0,train
Rhett_Warrener,Phillip_Seymor_Hoffmann,1,1,0,train
Cecilia_Bolocco,Mike_Samp,3,1,0,train
Hector_Babenco,David_Spade,3,2,0,train
Jane_Fonda,Zelma_Novelo,1,1,0,train
David_Duke,Wang_Yi,1,1,0,train
Darla_Moore,Koji_Uehara,1,1,0,train
Evan_Rachel_Wood,Phil_Cline,3,1,0,train
Nicholas_Tse,Lisa_Stansfield,1,1,0,train
Darrell_Royal,Jeff_Roehm,1,1,0,train
Claudia_Cardinale,Russell_Simmons,1,2,0,train
Saoud_Al_Faisal,Larenz_Tate,1,1,0,train
Jimmy_Carter,Margerry_Bakley,5,1,0,train
Priscilla_Presley,Malcolm_Wild,2,1,0,train
Chadha_Gurinder,Ren_Qingjin,1,1,0,train
Jon_Constance,Bill_Herrion,1,1,0,train
Adriana_Perez_Navarro,Frank_Wycheck,1,1,0,train
Soon_Yi,Joseph_Estrada,1,3,0,train
Zdravko_Mucic,James_Cameron,1,3,0,train
Alex_Cabrera,Sarah_Jessica_Parker,1,3,0,train
Tom_Brady,Julie_Infante,2,1,0,train
Faye_Dunaway,Vince_Vaughan,1,1,0,train
Fred_Swan,Frederique_van_der_Wal,1,1,0,train
John_Madden,Bob_Goldman,1,1,0,train
Kenneth_Cooper,Guy_Hemmings,1,1,0,train
Mario_Dominguez,Muammar_Gaddafi,1,2,0,train
Paul_Newman,Mohammed_Baqir_al-Hakim,1,3,0,train
Alexa_Loren,Ham_Pong-sil,1,1,0,train
Yossi_Beilin,Elaine_Stritch,1,1,0,train
Rudi_Voeller,Robert_Stack,1,1,0,train
Aidan_Quinn,Franck_Cerutti,1,1,0,train
Phil_Bredesen,Prakash_Hinduja,1,1,0,train
Jack_Goodman,Princess_Diana,1,1,0,train
Adrian_McPherson,Sereyvuth_Kem,2,1,0,train
Perri_Shaw,Shimon_Peres,1,3,0,train
Mary_Catherine_Correll,Lori_Berenson,1,1,0,train
Jamie_King,Stephen_Ambrose,1,1,0,train
Ahmed_Ghazi,Khalid_Qazi,1,1,0,train
Fred_Swan,Pete_Gillen,1,1,0,train
Pedro_Velasquez,Kim_Hong-gul,1,1,0,train
Quin_Snyder,Julie_Andrews,1,1,0,train
Kurt_Schottenheimer,Romano_Prodi,1,1,0,train
Yusaku_Miyazato,Hideki_Matsui,1,2,0,train
Todd_Reid,Pham_Thi_Mai_Phuong,1,1,0,train
Joe_Torre,Jennifer_Tilly,2,1,0,train
Momcilo_Perisic,Robert_Marshall,1,1,0,train
