left_identity,right_identity,left_index,right_index,label,split
Ronald_Reagan,Ronald_Reagan,1,2,1,train
Hee-Won_Han,Hee-Won_Han,1,3,1,train
Zhu_Rongji,Zhu_Rongji,9,2,1,train
Jessica_Alba,Lope_Mendoza,2,1,0,train
Maria_Burks,Robert_F_Kennedy_Jr,1,1,0,train
Bob_Dole,Khaled_Sawalhi,2,1,0,train
Jose_Carreras,Pervez_Musharraf,1,2,0,train
Karen_Mok,Larry_Harris,1,1,0,train
Daisy_Fuentes,Shane_Reynolds,1,1,0,train
Madeleine_Albright,Mike_Sherman,3,1,0,train
Christian_Malcolm,Megan_Mullally,1,3,0,train
Jan_Ullrich,Jennie_Garth,6,1,0,train
Joe_Paterno,Sandra_Bullock,1,4,0,train
Bill_Readdy,Larry_Coker,1,3,0,train
Agnelo_Queiroz,Fran_Drescher,1,1,0,train
Charles_Mathews,Phillip_Seymor_Hoffmann,1,1,0,train
Hubie_Brown,Joe_Darrell,1,1,0,train
Robin_Wright_Penn,Vladimir_Golovlyov,1,1,0,train
Dennis_Hastert,Thalia,4,1,0,train
Ali_Adbul_Karim_Madani,Mark_Foley,1,1,0,train
Chin-Feng_Chen,Mehdi_Baala,1,1,0,train
Michael_Winterbottom,Scott_Dickson,2,1,0,train
John_Snow,John_White,11,1,0,train
Jennifer_Thompson,Karl-Heinz_Rummenigge,1,1,0,train
Bertie_Ahern,Mahima_Chaudhari,4,1,0,train
Irina_Yatchenko,Ted_Maher,1,1,0,train
Brett_Hawke,Christina_Aguilera,1,1,0,train
Svend_Robinson,Vince_Gill,1,2,0,train
Pierre_Pettigrew,Scott_Hoch,2,1,0,train
Antonio_Elias_Saca,Nicolas_Escude,1,2,0,train
Cristina_Fernandez,Marwan_Barghouthi,2,2,0,train
Boris_Henry,Ron_Lantz,1,1,0,train
Mohammed_Al_Hindi,Sheila_Fraser,1,1,0,train
Dai_Bachtiar,Svend_Aage_Jensby,2,1,0,train
Carlos_Juarez,Solomon_Passy,1,1,0,train
Gustavo_Kuerten,Nina_Pecari,3,1,0,train
Matt_Anderson,Millicent_Martin,1,1,0,train
Amanda_Coetzer,Kara_Lynn_Joyce,2,1,0,train
Colin_Farrell,Steve_Waugh,6,2,0,train
Marco_Archer_Cardoso_Moreira,Paulina_Rodriguez_Davila,1,1,0,train
Bill_Gates,Wolfgang_Clement,3,1,0,train
Juliette_Lewis,Kathleen_Kennedy_Townsend,1,3,0,train
Alex_Corretja,Pete_Beaudrault,1,1,0,train
Astrid_Betancourt,Carlos_Fasciolo,1,1,0,train
Dick_Cheney,Giancarlo_Fisichella,9,1,0,train
Alanna_Ubach,Arif_Mardin,1,1,0,train
David_Provost,William_Macy,1,3,0,train
George_Roy_Hill,William_Morrow,2,1,0,train
Amy_Brenneman,Dora_Bakoyianni,1,1,0,train
Boris_Henry,Leandro_Garcia,1,1,0,train
Brian_Pavlich,Khalid_Qazi,1,1,0,train
Bob_Cantrell,Nate_Blackwell,1,1,0,train
Roberto_Benigni,Yasushi_Chimura,2,1,0,train
Angel_Lockward,John_Daly_Jr,1,1,0,train
Lesley_McCulloch,Mariano_Zabaleta,2,1,0,train
Andrew_Bernard,Scott_Weiland,1,1,0,train
Oliver_Stone,Samira_Makhmalbaf,1,1,0,train
Hideki_Matsui,Paul_Wals,1,1,0,train
Bill_King,Grady_Irvin_Jr,1,1,0,train
Bill_Self,Richard_Hamilton,1,1,0,train
Garry_Trudeau,Max_von_Sydow,2,1,0,train
Bing_Crosby,Sun_Myung_Moon,1,1,0,train
Mohammad_Khatami,Zeljko_Rebraca,4,1,0,train
Noel_Forgeard,Wallace_Capel,1,1,0,train
Paige_Fitzgerald,Tom_McClintock,1,1,0,train
George_Galloway,William_Joppy,2,1,0,train
Anne_Donovan,Rohinton_Mistry,1,1,0,train
Cristina_Torrens_Valero,Dot_Helms,1,1,0,train
Hank_Stram,Herbie_Hancock,1,1,0,train
Colin_Prescot,Mike_Miller,1,2,0,train
Fred_Rogers,Sam_Torrance,1,3,0,train
Billy_Crystal,Juan_Ignacio_Chela,1,2,0,train
Ernesto_Zedillo,Paul_Hogan,1,2,0,train
Laura_Gobai,Martha_Martinez_Flores,1,1,0,train
Hugh_Jessiman,Timothy_Wirth,1,1,0,train
John_Jones,Latrell_Sprewell,1,1,0,train
Raaf_Schefter,Sultan_Qaboos,1,1,0,train
Kay_Behrensmeyer,Robert_Kipkoech_Cheruiyot,1,1,0,train
Bart_Hendricks,Stuart_Knoll,1,1,0,train
Guillermo_Canas,Luis_Ernesto_Derbez_Bautista,1,3,0,train
Bill_Nelson,Bob_Bowlsby,1,1,0,train
Charles_Chandler_IV,Patricia_Garone,1,1,0,train
Kieran_Culkin,Roberto_Benigni,1,2,0,train
Erwin_Mapasseng,Vince_Dooley,1,1,0,train
Abner_Martinez,Fred_Rogers,1,1,0,train
James_Brosnahan,Sam_Torrance,1,2,0,train
Freda_Black,Ulrich_Kueperkoch,1,1,0,train
Anna_Nicole_Smith,Rodolfo_Abalos,1,1,0,train
Jennifer_Renee_Short,Roy_Moore,1,3,0,train
James_Phelps,Jerry_Colangelo,1,1,0,train
Liu_Xiaoqing,Rupert_Murdoch,1,2,0,train
Eric_Bana,Lima_Azimi,1,1,0,train
Bryan_Chui,Michael_J_Fox,1,1,0,train
Darren_Clarke,Matt_Roney,2,1,0,train
Christopher_Russell,Nona_Gaye,1,1,0,train
Chris_Simon,Ralf_Schumacher,1,5,0,train
Hoda_Asfor,Mario_Alfaro-Lopez,1,1,0,train
John_Kerr,Keith_Foulke,1,1,0,train
James_Gibson,Roberta_Combs,1,1,0,train
Masao_Azuma,Robert_De_Niro,1,6,0,train
Mary_Carey,Ray_Morrough,3,1,0,train
Laurent_Woulzy,Mario_Dumont,1,2,0,train
Estelle_Morris,Rhett_Warrener,1,1,0,train
Jayson_Williams,Joseph_Kabila,3,1,0,train
Jamie_King,Michael_Lopez-Alegria,1,1,0,train
Anton_Balasingham,Heather_Locklear,1,1,0,train
Richard_Naughton,Shaun_Pollock,1,1,0,train
Guy_Verhofstadt,Patty_Sheehan,1,1,0,train
Bijan_Darvish,James_Dingemans,3,1,0,train
Dale_Earnhardt,John_McEnroe,1,1,0,train
Bernard_Ebbers,Mark_Rosenbaum,1,1,0,train
Mikhail_Shvydkoi,Paul_Henderson,1,1,0,train
John_Warner,Sue_Johnston,2,1,0,train
Angie_Martinez,Robert_Towne,1,1,0,train
Colleen_Donovan,Tex_Ritter,1,1,0,train
Pele,Roger_Etchegaray,1,1,0,train
Henry_Kissinger,William_Donaldson,1,5,0,train
Jeffrey_Scott_Postell,Rio_Ferdinand,1,1,0,train
Frank_Stallone,Jason_Priestley,2,1,0,train
Chyung_Dai-chul,Lonnie_Donegan,1,1,0,train
Jerry_Jones,Phillip_Fulmer,1,1,0,train
Hunter_Bates,Rafidah_Aziz,1,1,0,train
Claudia_Cardinale,Luiz_Felipe_Scolari,1,1,0,train
Ambrose_Lee,Saeb_Erekat,1,2,0,train
Juliette_Binoche,Yusuf_Misbac,1,1,0,train
Dinah_Turner,Sean_Penn,1,1,0,train
Carlos_Arroyo,Randall_Tobias,1,1,0,train
Deniz_Baykal,Tom_Watson,1,1,0,train
George_Bovell,Quincy_Jones,1,1,0,train
Charles_Mathews,Tina_Andrews,2,1,0,train
Rick_Stansbury,Solomon_Passy,1,1,0,train
Juan_Francisco_Palencia,Paul_Krueger,1,1,0,train
Alexandra_Spann,Ken_Balk,1,1,0,train
Bryce_Carmine,Leander_Paes,1,1,0,train
Atsushi_Sato,Peter_Ueberroth,1,1,0,train
George_Maxwell_Richards,Irina_Framtsova,1,1,0,train
Haydar_Aliyev,Matthias_Sammer,1,1,0,train
Julian_Battle,Kim_Hong-up,1,1,0,train
Francisco_Urenda,Liu_Ye,1,1,0,train
Diane_Lane,Vadim_Devyatovskiy,1,1,0,train
Martin_Boryczewski,Rohman_al-Ghozi,1,1,0,train
Buzz_Hargrove,Iain_Anderson,1,1,0,train
Andrew_Wetzler,Kelly_Santos,1,1,0,train
Erin_Hershey_Presley,Scott_Peterson,1,4,0,train
Chris_Simon,Lina_Krasnoroutskaya,1,2,0,train
David_Dorfman,Khatol_Mohammad_Zai,1,1,0,train
Bill_OReilly,Maria_Shkolnikova,1,1,0,train
Lucio_Angulo,Ryan_Newman,1,1,0,train
Ashlea_Talbot,Young_Kim,1,1,0,train
Jessica_Lynch,Leonard_Schrank,2,1,0,train
Lee_Baca,Raaf_Schefter,1,1,0,train
James_Mathis,Paul_Luvera,1,1,0,train
Felipe_De_Borbon,Josh_Evans,1,1,0,train
Angie_Arzola,Steffi_Graf,1,5,0,train
Richard_Carl,Stephen_Silas,1,1,0,train
Isabela_Moraes,Maria_Guida,1,1,0,train
Gregg_Berhalter,Uri_Lopolianski,1,1,0,train
James_Cunningham,Peggy_McGuinness,3,1,0,train
Chan_Gailey,John_Kerr,3,1,0,train
Rustu_Recber,Terunobu_Maeda,1,1,0,train
Jim_Harrick,Missy_Crider,2,1,0,train
Dalai_Lama,Shingo_Katayama,2,1,0,train
Fidel_Castro,Sara_Elisabeth_Ahmad,18,1,0,train
Dwayne_Williams,Joe_Dumars,1,1,0,train
Anders_Fogh_Rasmussen,Stella_Keitel,3,1,0,train
Assad_Ahmadi,Valerie_Thwaites,1,1,0,train
Irfan_Ahmed,Jason_Petty,1,1,0,train
Kevin_Borseth,Tony_Stewart,1,3,0,train
Martin_Bandier,Val_Ackerman,1,1,0,train
Carlos_Savedra,Heizo_Takenaka,1,8,0,train
Enrik_Vendt,Jorge_Quiroga,1,1,0,train
Ali_Khamenei,Filip_De_Winter,3,1,0,train
George_Roy_Hill,Paddy_Torsney,2,1,0,train
Dai_Chul_Chyung,Michael_Donovan,1,1,0,train
Carlos_Menem,Ricardo_Lopez_Murphy,21,2,0,train
Buck_Rodgers,Donald_Rumsfeld,1,45,0,train
Luis_Ernesto_Derbez_Bautista,Natalie_Juniardi,3,1,0,train
Juan_Carlos_Ferrero,Nancy_Sinatra,8,2,0,train
Andy_Lau,Prince_Felipe,1,1,0,train
Joey_Harrington,Scott_McNealy,1,1,0,train
Andrew_Firestone,Suk_Chung_Hong,1,1,0,train
Lauren_Killian,Liane_Janda,1,1,0,train
Dan_Snyder,Jan_Paul_Miller,1,1,0,train
Jon_Voight,Nick_Rimando,3,1,0,train
Amanda_Beard,Cyndi_Thompson,2,2,0,train
James_Coburn,Jeanette_Stauffer,1,1,0,train
Maggie_Smith,Natalia_Dmitrieva,1,1,0,train
Derian_Hatcher,Mohammed_Abu_Sharia,1,1,0,train
Giovanny_Cordoba,Lina_Krasnoroutskaya,1,1,0,train
Elliott_Mincberg,Michelle_Yeoh,1,5,0,train
Marwan_Barghouthi,Stefan_Holm,2,1,0,train
Bobby_Jackson,Chuck_Yeager,1,2,0,train
Lutz_Freitag,Sharon_Osbourne,1,2,0,train
Nicolas_Kiefer,Pio_Laghi,1,1,0,train
Pat_Summerall,William_Hyde,1,1,0,train
Brian_Clemens,Ray_Nagin,1,2,0,train
Ben_Wallace,Makiya_Ali_Hassan,1,1,0,train
Hama_Arba_Diallo,Janica_Kostelic,1,1,0,train
Andrew_Bernard,Habib_Rizieq,1,4,0,train
Lisa_Ling,Lorne_Michaels,2,1,0,train
Connie_Freydell,Isabella_Rossellini,1,2,0,train
Christopher_Patten,Paul_Brandt,1,1,0,train
David_Arquette,Skip_Prosser,1,1,0,train
Michael_Smith_Foster,Rolf_Zimmermann,1,1,0,train
Debra_Brown,Michael_Stark,1,1,0,train
Agnes_Bruckner,Charlotte_Rampling,1,2,0,train
Bernard_Siegel,Juljia_Vysotskij,1,1,0,train
Alfredo_Pena,Francis_Crick,1,1,0,train
Donald_Trump,Hamid_Reza_Asefi,1,1,0,train
Din_Samsudin,Jesus_Cardenal,1,1,0,train
Leonard_Hamilton,Zach_Safrin,2,1,0,train
Ai_Sugiyama,Jesus_Cardenal,2,1,0,train
Frederick_Madden,Serge_Klarsfeld,1,1,0,train
Raf_Vallone,Svend_Aage_Jensby,1,1,0,train
Candice_Bergen,George_Maxwell_Richards,2,1,0,train
Eric_Wedge,Johnny_Benson,1,1,0,train
Christian_Gimenez,Danny_Green,1,1,0,train
Larenz_Tate,Pedro_Martinez,1,1,0,train
Bernard_Siegel,Vladimir_Golovlyov,1,1,0,train
James_Baker,Tiago_Splitter,1,1,0,train
Julie_Goodenough,Michael_Jasny,1,1,0,train
Kong_Quan,Laurie_Pirtle,1,1,0,train
Brett_Hull,Jennifer_Renee_Short,1,1,0,train
Jan_Pronk,Mae_Jemison,1,1,0,train
Jennifer_Capriati,Judy_Dean,11,1,0,train
Anastasia_Kelesidou,Justine_Henin,1,1,0,train
Rachel_Roy,Yasushi_Chimura,1,1,0,train
Arantxa_Sanchez-Vicario,Carlos_Ghosn,1,1,0,train
Harry_Belafonte,Paul_Cerjan,1,1,0,train
Norah_Jones,Raul_Rivero,12,1,0,train
Hilda_Fortune,Terry_Gilliam,1,1,0,train
Laura_Elena_Harring,Russ_Ortiz,1,1,0,train
Aaron_Sorkin,Britney_Spears,2,10,0,train
Shingo_Suetsugu,Yory_Boy_Campas,1,1,0,train
Lawrence_Vito,Noel_Niell,1,1,0,train
Manuel_Llorente,Teresa_Heinz_Kerry,1,1,0,train
John_Madden,Roseanne_Barr,1,1,0,train
Brooke_Adams,Darren_Clarke,1,1,0,train
Bartosz_Kizierowski,Leonard_Glick,1,1,0,train
Mohammed_Al_Hindi,Terrence_Kiel,1,1,0,train
Alfonso_Soriano,Hama_Arba_Diallo,1,1,0,train
Tiger_Woods,Vladimir_Ustinov,20,1,0,train
Bob_Dole,Esther_Macklin,2,1,0,train
Jason_Bentley,Princess_Anne,1,2,0,train
Anthony_Rackauckas,Polona_Bas,1,1,0,train
JJ_Redick,Kenny_Brack,2,1,0,train
Anthony_Rackauckas,Emanuel_Ginobili,1,4,0,train
Gary_Leon_Ridgway,Natanaela_Barnova,1,1,0,train
John_Snow,Mark_Kelly,14,1,0,train
Hunter_Bates,Thomas_Enqvist,1,1,0,train
James_McMahon,Marisol_Martinez_Sambran,1,1,0,train
Carolina_Kluft,Quincy_Jones,2,1,0,train
Abner_Martinez,Stockard_Channing,1,3,0,train
Andy_Garcia,Tom_Ridge,1,5,0,train
Alberto_Ruiz_Gallardon,Paulo_Cesar_Pinheiro,1,1,0,train
Jason_Jennings,Michael_Peat,2,1,0,train
John_Moxley,Nicanor_Duarte_Frutos,1,5,0,train
Martin_Scorsese,Pat_Riley,2,1,0,train
Craig_Wilson,Gholamreza_Aghazadeh,1,1,0,train
Donald_Regan,Peter_Schultz,1,1,0,train
Dariusz_Michalczewski,Jeffrey_Ashby,1,1,0,train
Irv_Nathan,Sharon_Osbourne,1,2,0,train
Dot_Helms,Nastassia_Kinski,1,1,0,train
Ray_Nagin,Robert_Beck,2,1,0,train
John_Gruden,Vladimiro_Montesinos,1,3,0,train
Asa_Hutchinson,Shinzo_Abe,1,1,0,train
Harald_Ringstorff,Taufik_Hidayat,1,3,0,train
Saied_Hadi_al_Mudarissi,Wei_Wu,1,1,0,train
Julie_Goodenough,Sally_Kirkland,1,1,0,train
Esther_Macklin,Yoo_Jay-Kun,1,1,0,train
Eva_Herzigova,Jennie_Garth,1,1,0,train
Kaisser_Bazan,Prince_Naruhito,1,2,0,train
Art_Lopez,Hector_Babenco,1,3,0,train
Buddy_Ryan,Diane_Lane,1,1,0,train
Anthony_Carter,Pat_Summerall,1,1,0,train
Bill_Frist,LeBron_James,3,5,0,train
Chita_Rivera,William_Nessen,1,1,0,train
Arnold_Scott,Jolanta_Kwasniewski,1,2,0,train
Stephen_Friedman,Tommy_Amaker,1,1,0,train
JT_Snow,Rani_Mukherjee,1,1,0,train
Jean_Charest,Robert_Blackwill,9,2,0,train
Brian_Gregory,Hanan_Ashrawi,1,1,0,train
Bryan_Murray,Suzanne_Gaudet,1,1,0,train
Steve_Wariner,Vladimiro_Montesinos,1,1,0,train
Johnny_Unitas,Rosie_Perez,2,1,0,train
Conan_OBrien,Manuel_Rosendo,4,1,0,train
Omar_Sharif,Scott_Wittman,2,1,0,train
Brett_Hull,Michael_Pfleger,1,1,0,train
Jeff_George,Mark_Mulder,1,1,0,train
Frank_Stallone,Rolf_Eckrodt,1,2,0,train
Danny_Ainge,Maria_Shkolnikova,1,1,0,train
Gary_Bergeron,Junko_Tabei,2,1,0,train
Chuck_Eidson,Jesus_Cardenal,1,1,0,train
Mitsou_Gelinas,Peter_Mackay,1,1,0,train
Alan_Ball,Lance_Armstrong,2,15,0,train
Ari_Bousbib,Marc_Anthony,1,1,0,train
Bixente_LIzarazu,Jennifer_Aniston,1,3,0,train
Kevin_Satterfield,Norodom_Chakrapong,1,1,0,train
Kevin_Satterfield,Mauricio_Pochetino,1,1,0,train
Ahmet_Demir,Kay_Behrensmeyer,1,1,0,train
Eva_Marie_Saint,Lance_Armstrong,1,17,0,train
Slobodan_Milosevic,Steve_Avery,4,1,0,train
Kevin_Gil,Teresa_Worbis,1,1,0,train
Rosemarie_Stack,Ted_Turner,1,1,0,train
Charlton_Heston,Thomas_Wyman,1,2,0,train
Barzan_al-Tikriti,Donald_Trump,1,1,0,train
Leslie_Ann_Woodward,Teresa_Williams,1,1,0,train
Laurence_Tribe,Matthias_Sammer,1,1,0,train
Ben_Wallace,John_Warner,1,1,0,train
Ed_Smart,Gideon_Yago,1,1,0,train
Horst_Koehler,Kate_Capshaw,3,2,0,train
Alexander_Payne,Sean_Patrick_OMalley,1,3,0,train
Gideon_Yago,Stephen_Daldry,1,1,0,train
Mark_Hamister,Pauline_Phillips,1,1,0,train
Frank_Abagnale_Jr,Tab_Turner,1,1,0,train
Edward_Seaga,Hiroyuki_Yoshino,1,1,0,train
Brian_Van_Dusen,Eugene_Melnyk,1,1,0,train
Hee-Won_Han,Robert_Pollack,2,1,0,train
Fiona_Milne,Kenneth_Bowersox,1,1,0,train
Inga_Hall,Katrin_Susi,1,1,0,train
Lili_Taylor,Nelson_Acosta,2,1,0,train
Mohamed_ElBaradei,Steve_Mariucci,1,2,0,train
Alexis_Dennisoff,Silvia_Farina_Elia,1,2,0,train
Angelina_Jolie,Parthiv_Patel,2,1,0,train
Carroll_Weimer,Kim_Su_Nam,1,1,0,train
Akmal_Taher,Francisco_Santos,1,1,0,train
Eric_Hinske,Larry_Greene,1,1,0,train
Christian_Von_Wernich,Masao_Azuma,1,1,0,train
David_Heymann,Paul_Wals,1,1,0,train
Paul_Pierce,Richard_Rodriguez,1,1,0,train
James_Franco,John_Abizaid,1,9,0,train
Donald_Anderson,Jorge_Moreno,1,1,0,train
Daniela_Hantuchova,Mahmoud_Al_Zhar,2,1,0,train
Aron_Ralston,Timothy_Coughlin,2,1,0,train
Efrain_Rios_Montt,Ken_Watanabe,1,1,0,train
Jorge_Quiroga,Martin_Luther_King_III,1,1,0,train
Andrew_Wetzler,Juan_Fernandez,1,1,0,train
Carlos_Paternina,Tim_Lobinger,1,1,0,train
Bob_Ferguson,Ludwig_Ovalle,1,1,0,train
Max_Mayfield,Prince_William,1,1,0,train
Bob_Melvin,Earl_Counter,1,1,0,train
Alicia_Hollowell,Richard_Barry,1,1,0,train
Juergen_Schrempp,Phil_Bennett,1,1,0,train
Adam_Sandler,Donnie_Brennan,1,1,0,train
Bill_Carmody,William_Martin,1,1,0,train
Gwyneth_Paltrow,Robert_Kocharian,5,1,0,train
Abdul_Majeed_Shobokshi,Donald_Carty,1,1,0,train
Claudio_Abbado,Stellan_Skarsgard,1,2,0,train
Mark_Cuban,Roland_Koch,2,1,0,train
Joseph_Estrada,Kristanna_Loken,4,2,0,train
John_Malkovich,Peter_Chan,2,1,0,train
Leslie_Ann_Woodward,Scott_Hamilton,1,1,0,train
Hipolito_Mejia,Li_Ruihuan,3,1,0,train
Brandon_Webb,Tubby_Smith,1,3,0,train
Hilary_Duff,Kosuke_Kitajima,2,2,0,train
Chris_Terry,Geoffrey_Davis,1,1,0,train
Gavyn_Arthur,Valerie_Thwaites,1,1,0,train
Gore_Vidal,Jim_OBrien,1,2,0,train
Vanessa_Laine,Warren_Granados,1,1,0,train
Michael_Stark,Mona_Locke,1,1,0,train
Elizabeth_Hurley,Giovanny_Cordoba,5,1,0,train
Patrick_Roy,Ramon_Cardenas,1,1,0,train
Jose_Vicente_Rangel,Rebecca_Romijn-Stamos,1,4,0,train
Mike_Miller,Yoon_Won-Sik,2,1,0,train
Dick_Smothers,Steffi_Graf,1,3,0,train
Juan_Valencia_Osorio,Surakait_Sathirathai,2,2,0,train
Nathirah_Hussein,Tamika_Catchings,1,1,0,train
Ben_Chandler,John_Brady,1,2,0,train
Daniel_Patrick_Moynihan,George_Ryan,1,3,0,train
Jessica_Brungo,Mario_Alfaro-Lopez,1,1,0,train
Linn_Thornton,OJ_Simpson,1,2,0,train
Abdullah_al-Attiyah,Claude_Jorda,2,1,0,train
Ismail_Merchant,Todd_Reid,2,1,0,train
Camryn_Manheim,Christopher_Patten,1,1,0,train
Chen_Liang_Yu,Paddy_Torsney,1,1,0,train
Martin_Boryczewski,Nancy_Sinatra,1,2,0,train
Curtis_Strange,Noel_Niell,1,1,0,train
Ramon_Ponce_de_Leon,Ron_Lantz,1,1,0,train
Robinson_Stevenin,Sofia_Milos,2,1,0,train
Lawrence_Vito,Steve_Cutler,1,1,0,train
Bob_Menendez,Robert_Lee_Yates_Jr,1,1,0,train
Barry_Hinson,Chris_Cornell,1,1,0,train
Bill_Lerach,Claire_De_Gryse,1,1,0,train
Maha_Habib,Robin_Williams,1,1,0,train
James_Hill,Suzanne_Gaudet,1,1,0,train
Christian_Von_Wernich,Judy_Locy,1,1,0,train
Bob_Menendez,Noer_Muis,1,1,0,train
Alex_Sink,Kamal_Kharrazi,3,3,0,train
Mary_Maddux,Ron_Zook,1,1,0,train
Nina_Pecari,Ted_Christopher,1,1,0,train
Alfredo_Pena,Tatiana_Gratcheva,1,1,0,train
Asif_Ali_Zardari,Bobby_Goldwater,1,2,0,train
Steve_Ballmer,Zhang_Yimou,1,1,0,train
Laszlo_Kovacs,Rachel_Wheatley,1,1,0,train
Jason_White,Jose_Jose,1,1,0,train
Paul_Reiser,Sergio_Castellitto,1,1,0,train
Dai_Bachtiar,Douglas_Paal,2,1,0,train
Hank_McKinnell,Pierre_Pettigrew,1,1,0,train
Choi_Sung-hong,Wendell_Bryant,2,1,0,train
Frank_Zappa,McGuire_Gibson,1,1,0,train
Anthony_Ervin,Peter_Camejo,1,1,0,train
Abdullah,Carlos_Salinas,1,1,0,train
Maria_Callas,Peter_Gabriel,1,1,0,train
Amy_Yasbeck,Vytas_Danelius,1,1,0,train
Azmi_Bishara,John_Bolton,1,9,0,train
Andy_Hebb,Munir_Akram,1,2,0,train
Danny_Green,Norio_Ohga,1,1,0,train
Armando_Avila_Panchame,Kevin_Borseth,1,1,0,train
Jaime_Orti,Richard_Shelby,1,1,0,train
Emanuel_Ginobili,Liam_Neeson,1,1,0,train
Mark_Cuban,Peter_Gabriel,1,1,0,train
Hilmi_Ozkok,Winona_Ryder,2,3,0,train
Debbie_Reynolds,Roland_Koch,2,1,0,train
Robert_Hyatt,Steve_Nash,1,2,0,train
Hamid_Reza_Asefi,Steve_Peace,1,1,0,train
Jana_Pittman,Zarai_Toledo,1,2,0,train
Phillip_Seymor_Hoffmann,Rhett_Warrener,1,1,0,train
Cecilia_Bolocco,Mike_Samp,3,1,0,train
David_Spade,Hector_Babenco,2,3,0,train
Jane_Fonda,Zelma_Novelo,1,1,0,train
David_Duke,Wang_Yi,1,1,0,train
Darla_Moore,Koji_Uehara,1,1,0,train
Evan_Rachel_Wood,Phil_Cline,3,1,0,train
Lisa_Stansfield,Nicholas_Tse,1,1,0,train
Darrell_Royal,Jeff_Roehm,1,1,0,train
Claudia_Cardinale,Russell_Simmons,1,2,0,train
Larenz_Tate,Saoud_Al_Faisal,1,1,0,train
Jimmy_Carter,Margerry_Bakley,5,1,0,train
Malcolm_Wild,Priscilla_Presley,1,2,0,train
Chadha_Gurinder,Ren_Qingjin,1,1,0,train
Bill_Herrion,Jon_Constance,1,1,0,train
Adriana_Perez_Navarro,Frank_Wycheck,1,1,0,train
Joseph_Estrada,Soon_Yi,3,1,0,train
James_Cameron,Zdravko_Mucic,3,1,0,train
Alex_Cabrera,Sarah_Jessica_Parker,1,3,0,train
Julie_Infante,Tom_Brady,1,2,0,train
Faye_Dunaway,Vince_Vaughan,1,1,0,train
Fred_Swan,Frederique_van_der_Wal,1,1,0,train
Bob_Goldman,John_Madden,1,1,0,train
Guy_Hemmings,Kenneth_Cooper,1,1,0,train
Mario_Dominguez,Muammar_Gaddafi,1,2,0,train
Mohammed_Baqir_al-Hakim,Paul_Newman,3,1,0,train
Alexa_Loren,Ham_Pong-sil,1,1,0,train
Elaine_Stritch,Yossi_Beilin,1,1,0,train
Robert_Stack,Rudi_Voeller,1,1,0,train
Aidan_Quinn,Franck_Cerutti,1,1,0,train
Phil_Bredesen,Prakash_Hinduja,1,1,0,train
Jack_Goodman,Princess_Diana,1,1,0,train
Adrian_McPherson,Sereyvuth_Kem,2,1,0,train
Perri_Shaw,Shimon_Peres,1,3,0,train
Lori_Berenson,Mary_Catherine_Correll,1,1,0,train
Jamie_King,Stephen_Ambrose,1,1,0,train
Ahmed_Ghazi,Khalid_Qazi,1,1,0,train
Fred_Swan,Pete_Gillen,1,1,0,train
Kim_Hong-gul,Pedro_Velasquez,1,1,0,train
Julie_Andrews,Quin_Snyder,1,1,0,train
Kurt_Schottenheimer,Romano_Prodi,1,1,0,train
Hideki_Matsui,Yusaku_Miyazato,2,1,0,train
Pham_Thi_Mai_Phuong,Todd_Reid,1,1,0,train
Jennifer_Tilly,Joe_Torre,1,2,0,train
Momcilo_Perisic,Robert_Marshall,1,1,0,train
Frederick_Madden,Jade_Jagger,1,1,0,train
Sandra_Day_OConner,Yuri_Fedotov,1,1,0,train
Daisy_Fuentes,Tina_Pisnik,2,1,0,train
George_McCloud,Raza_Rabbani,1,1,0,train
Gene_Sauers,Martin_Boryczewski,1,1,0,train
Hamid_Karzai,Samantha_Ledster,21,1,0,train
Arthur_Martinez,Ham_Pong-sil,1,1,0,train
Bartosz_Kizierowski,Nastassia_Kinski,1,1,0,train
Brandon_Knight,Earl_Fritts,1,1,0,train
Alexis_Dennisoff,Esad_Landzo,1,1,0,train
John_Nimmo,Kathy_Gannon,1,1,0,train
Bart_Hendricks,John_McCallum,1,1,0,train
Frank_Hsieh,Jennifer_McCoy,1,1,0,train
Cheryl_Little,Tung_Chee-hwa,1,6,0,train
Ivan_Lee,Kurt_Schottenheimer,1,1,0,train
Justin_Wilson,Silvia_Farina_Elia,1,3,0,train
Carol_Moseley_Braun,Julio_Iglesias_Jr,1,2,0,train
Jennie_Finch,Kevin_Gil,1,1,0,train
Dave_Wannstedt,Nona_Gaye,1,1,0,train
Chip_Burrus,John_McCormack,1,2,0,train
Carol_Burnett,Hashan_Tillakaratne,1,1,0,train
Hernan_Diaz,Stephen_Silas,1,1,0,train
Ibrahim_Haddad,Yukio_Hatoyama,1,1,0,train
David_Rivkin_Jr,Ray_Young,1,1,0,train
Eric_Idle,James_Franco,1,1,0,train
Jennifer_Gratz,Phil_Gramm,1,2,0,train
Bill_Pryor,Yogi_Berra,1,1,0,train
Donald_Pettit,Jolanta_Kwasniewski,1,1,0,train
Adam_Rich,Carol_Carmody,1,1,0,train
AJ_Lamas,Jon_Corzine,1,3,0,train
Gary_Sayler,Teri_Garr,1,1,0,train
Wayne_Ferreira,Zoran_Djindjic,2,4,0,train
Izzat_Ibrahim,Richard_Gere,1,1,0,train
Bobo_Balde,Santiago_Botero,1,1,0,train
Claudia_Cardinale,Kent_McCord,1,1,0,train
